time/fps,time/episodes,rollout/ep_rew_mean,rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
1521,1364,82.62,0.05,82.62,80035,52,19758,5.053658485412598,0.001
1523,1368,83.56,0.05,83.56,80410,52,19852,0.12294725328683853,0.001
1524,1372,85.12,0.05,85.12,80796,52,19948,1.8428547382354736,0.001
1526,1376,85.92,0.05,85.92,81156,53,20038,0.10236835479736328,0.001
1527,1380,85.73,0.05,85.73,81430,53,20107,3.3587634563446045,0.001
1527,1384,86.33,0.05,86.33,81785,53,20196,3.3853492736816406,0.001
1528,1388,86.3,0.05,86.3,82149,53,20287,0.10966610908508301,0.001
1529,1392,85.14,0.05,85.14,82390,53,20347,4.916713714599609,0.001
1529,1396,85.64,0.05,85.64,82670,54,20417,0.08360178023576736,0.001
1530,1400,85.04,0.05,85.04,82895,54,20473,3.911106586456299,0.001
1531,1404,82.99,0.05,82.99,83063,54,20515,0.13318073749542236,0.001
1531,1408,81.83,0.05,81.83,83314,54,20578,0.1086990237236023,0.001
1533,1412,80.66,0.05,80.66,83560,54,20639,2.1537537574768066,0.001
1533,1416,79.14,0.05,79.14,83765,54,20691,2.421653985977173,0.001
1533,1420,77.8,0.05,77.8,83930,54,20732,0.15507854521274567,0.001
1533,1424,77.1,0.05,77.1,84242,54,20810,3.0911214351654053,0.001
1532,1428,76.66,0.05,76.66,84584,55,20895,0.11001245677471161,0.001
1533,1432,76.31,0.05,76.31,84867,55,20966,2.929966926574707,0.001
1534,1436,76.08,0.05,76.08,85178,55,21044,3.3596789836883545,0.001
1535,1440,75.0,0.05,75.0,85425,55,21106,5.629026412963867,0.001
1536,1444,75.3,0.05,75.3,85800,55,21199,0.08289834856987,0.001
1537,1448,74.95,0.05,74.95,86052,55,21262,1.9716215133666992,0.001
1538,1452,75.24,0.05,75.24,86406,56,21351,2.0237069129943848,0.001
1539,1456,74.03,0.05,74.03,86656,56,21413,1.659029483795166,0.001
1540,1460,72.17,0.05,72.17,86865,56,21466,2.1626837253570557,0.001
1541,1464,71.29,0.05,71.29,87164,56,21540,3.7029783725738525,0.001
1542,1468,70.08,0.05,70.08,87418,56,21604,0.07670700550079346,0.001
1543,1472,68.95,0.05,68.95,87691,56,21672,2.840813159942627,0.001
1544,1476,68.03,0.05,68.03,87959,56,21739,0.054438862949609756,0.001
1545,1480,68.62,0.05,68.62,88292,57,21822,1.52777898311615,0.001
1546,1484,68.34,0.05,68.34,88619,57,21904,0.12386253476142883,0.001
1547,1488,67.93,0.05,67.93,88942,57,21985,0.08135917782783508,0.001
1548,1492,67.31,0.05,67.31,89121,57,22030,5.9843878746032715,0.001
1548,1496,66.99,0.05,66.99,89369,57,22092,0.05445891246199608,0.001
1549,1500,67.14,0.05,67.14,89609,57,22152,3.3497447967529297,0.001
1550,1504,67.82,0.05,67.82,89845,57,22211,0.08195728063583374,0.001
1551,1508,67.54,0.05,67.54,90068,58,22266,4.492416858673096,0.001
1552,1512,68.88,0.05,68.88,90448,58,22361,0.07471871376037598,0.001
1553,1516,69.93,0.05,69.93,90758,58,22439,0.041086651384830475,0.001
1554,1520,70.54,0.05,70.54,90984,58,22495,3.3625080585479736,0.001
1554,1524,69.34,0.05,69.34,91176,58,22543,5.179023265838623,0.001
1555,1528,67.7,0.05,67.7,91354,58,22588,0.06446687877178192,0.001
1556,1532,67.39,0.05,67.39,91606,58,22651,8.645818710327148,0.001
1555,1536,67.48,0.05,67.48,91926,59,22731,5.198333263397217,0.001
1555,1540,67.81,0.05,67.81,92206,59,22801,0.05785294249653816,0.001
1556,1544,67.21,0.05,67.21,92521,59,22880,0.05503422021865845,0.001
1556,1548,67.25,0.05,67.25,92777,59,22944,0.09851567447185516,0.001
1555,1552,65.68,0.05,65.68,92974,59,22993,0.047862857580184937,0.001
1555,1556,66.02,0.05,66.02,93258,59,23064,3.347069263458252,0.001
1556,1560,66.4,0.05,66.4,93505,60,23126,2.611431121826172,0.001
1557,1564,66.23,0.05,66.23,93787,60,23196,0.042841605842113495,0.001
1558,1568,66.25,0.05,66.25,94043,60,23260,3.367917060852051,0.001
1559,1572,65.31,0.05,65.31,94222,60,23305,3.3769285678863525,0.001
1560,1576,65.23,0.05,65.23,94482,60,23370,0.0633234977722168,0.001
1561,1580,65.64,0.05,65.64,94856,60,23463,6.715489387512207,0.001
1563,1584,65.58,0.05,65.58,95177,60,23544,0.06076669320464134,0.001
1564,1588,66.37,0.05,66.37,95579,61,23644,1.7598577737808228,0.001
1563,1592,68.24,0.05,68.24,95945,61,23736,0.04167615622282028,0.001
1562,1596,68.28,0.05,68.28,96197,61,23799,4.814132213592529,0.001
1562,1600,68.56,0.05,68.56,96465,61,23866,0.05996531620621681,0.001
1563,1604,68.57,0.05,68.57,96702,61,23925,2.366509437561035,0.001
1563,1608,68.53,0.05,68.53,96921,61,23980,3.4688167572021484,0.001
1564,1612,67.48,0.05,67.48,97196,62,24048,2.266676187515259,0.001
1565,1616,66.68,0.05,66.68,97426,62,24106,2.5750980377197266,0.001
1565,1620,67.16,0.05,67.16,97700,62,24174,0.03898240998387337,0.001
1564,1624,68.33,0.05,68.33,98009,62,24252,0.0635300725698471,0.001
1563,1628,68.85,0.05,68.85,98239,62,24309,5.149038314819336,0.001
1562,1632,68.37,0.05,68.37,98443,62,24360,2.5210766792297363,0.001
1563,1636,67.51,0.05,67.51,98677,63,24419,4.073489189147949,0.001
1563,1640,67.2,0.05,67.2,98926,63,24481,2.5824642181396484,0.001
1564,1644,65.89,0.05,65.89,99110,63,24527,0.030359337106347084,0.001
1564,1648,65.96,0.05,65.96,99373,63,24593,0.11158979684114456,0.001
1565,1652,67.22,0.05,67.22,99696,63,24673,0.05337939038872719,0.001
1566,1656,68.16,0.05,68.16,100074,63,24768,3.3611440658569336,0.001
1566,1660,69.24,0.05,69.24,100429,64,24857,2.099609613418579,0.001
1567,1664,69.93,0.05,69.93,100780,64,24944,0.06211286783218384,0.001
1567,1668,70.59,0.05,70.59,101102,64,25025,0.058872055262327194,0.001
1568,1672,71.58,0.05,71.58,101380,64,25094,0.04875198006629944,0.001
1569,1676,72.73,0.05,72.73,101755,64,25188,2.266329050064087,0.001
1570,1680,72.47,0.05,72.47,102103,65,25275,0.04667060822248459,0.001
1569,1684,72.82,0.05,72.82,102459,65,25364,2.4354138374328613,0.001
1569,1688,72.34,0.05,72.34,102813,65,25453,3.0767948627471924,0.001
1569,1692,70.79,0.05,70.79,103024,65,25505,0.07899730652570724,0.001
1570,1696,70.62,0.05,70.62,103259,65,25564,2.2481396198272705,0.001
1570,1700,70.67,0.05,70.67,103532,65,25632,2.293412923812866,0.001
1569,1704,70.57,0.05,70.57,103759,66,25689,2.77848744392395,0.001
1569,1708,70.34,0.05,70.34,103955,66,25738,0.025494473055005074,0.001
1569,1712,70.17,0.05,70.17,104213,66,25803,3.0423531532287598,0.001
1569,1716,70.5,0.05,70.5,104476,66,25868,2.9493956565856934,0.001
1568,1720,69.49,0.05,69.49,104649,66,25912,0.055210765451192856,0.001
1568,1724,67.85,0.05,67.85,104794,66,25948,0.02401573210954666,0.001
1569,1728,67.13,0.05,67.13,104952,66,25987,5.718451976776123,0.001
1568,1732,66.94,0.05,66.94,105137,67,26034,3.296950101852417,0.001
1569,1736,66.34,0.05,66.34,105311,67,26077,0.028689442202448845,0.001
1569,1740,66.41,0.05,66.41,105567,67,26141,5.464315414428711,0.001
1569,1744,66.88,0.05,66.88,105798,67,26199,0.08515864610671997,0.001
1567,1748,66.24,0.05,66.24,105997,67,26249,0.0754157081246376,0.001
1567,1752,65.69,0.05,65.69,106265,67,26316,4.508388519287109,0.001
1568,1756,64.7,0.05,64.7,106544,67,26385,8.470712661743164,0.001
1569,1760,63.64,0.05,63.64,106793,68,26448,2.849641799926758,0.001
1569,1764,62.75,0.05,62.75,107055,68,26513,2.7487823963165283,0.001
1570,1768,61.54,0.05,61.54,107256,68,26563,0.07848292589187622,0.001
1570,1772,61.95,0.05,61.95,107575,68,26643,2.963444709777832,0.001
1571,1776,61.23,0.05,61.23,107878,68,26719,3.2474210262298584,0.001
1571,1780,60.64,0.05,60.64,108167,68,26791,2.7164156436920166,0.001
1571,1784,60.45,0.05,60.45,108504,69,26875,0.11589302867650986,0.001
1572,1788,59.73,0.05,59.73,108786,69,26946,0.061798419803380966,0.001
1572,1792,60.73,0.05,60.73,109097,69,27024,0.09635964781045914,0.001
1571,1796,60.99,0.05,60.99,109358,69,27089,0.05683058127760887,0.001
1571,1800,60.63,0.05,60.63,109595,69,27148,0.04482671618461609,0.001
1571,1804,60.7,0.05,60.7,109829,69,27207,0.04713268205523491,0.001
1571,1808,60.72,0.05,60.72,110027,70,27256,3.1123549938201904,0.001
1572,1812,61.19,0.05,61.19,110332,70,27332,0.07741184532642365,0.001
1572,1816,62.04,0.05,62.04,110680,70,27419,6.108170032501221,0.001
1572,1820,63.85,0.05,63.85,111034,70,27508,3.07593035697937,0.001
1572,1824,64.68,0.05,64.68,111262,70,27565,0.07431647181510925,0.001
1573,1828,65.47,0.05,65.47,111499,70,27624,0.06286574900150299,0.001
1573,1832,66.48,0.05,66.48,111785,71,27696,3.2281486988067627,0.001
1573,1836,67.14,0.05,67.14,112025,71,27756,3.2597134113311768,0.001
1574,1840,67.46,0.05,67.46,112313,71,27828,3.118595600128174,0.001
1574,1844,68.65,0.05,68.65,112663,71,27915,3.1543569564819336,0.001
1574,1848,70.41,0.05,70.41,113038,71,28009,0.05986647680401802,0.001
1575,1852,71.19,0.05,71.19,113384,71,28095,8.311193466186523,0.001
1575,1856,72.07,0.05,72.07,113751,72,28187,5.757905006408691,0.001
1575,1860,73.21,0.05,73.21,114114,72,28278,0.09070909768342972,0.001
1575,1864,73.53,0.05,73.53,114408,72,28351,3.172997236251831,0.001
1574,1868,74.33,0.05,74.33,114689,72,28422,2.3110573291778564,0.001
1574,1872,74.66,0.05,74.66,115041,73,28510,0.17836372554302216,0.001
1575,1876,74.73,0.05,74.73,115351,73,28587,2.5017058849334717,0.001
1575,1880,74.96,0.05,74.96,115663,73,28665,4.945819854736328,0.001
1575,1884,74.94,0.05,74.94,115998,73,28749,3.014216661453247,0.001
1576,1888,74.36,0.05,74.36,116222,73,28805,0.07121945172548294,0.001
1576,1892,73.19,0.05,73.19,116416,73,28853,0.062130171805620193,0.001
1576,1896,74.16,0.05,74.16,116774,74,28943,2.445652484893799,0.001
1577,1900,74.91,0.05,74.91,117086,74,29021,0.0670601949095726,0.001
1577,1904,75.49,0.05,75.49,117378,74,29094,0.049760602414608,0.001
1577,1908,76.95,0.05,76.95,117722,74,29180,3.0740182399749756,0.001
1577,1912,75.56,0.05,75.56,117888,74,29221,0.04701939597725868,0.001
1577,1916,73.99,0.05,73.99,118079,74,29269,2.95007586479187,0.001
1578,1920,73.35,0.05,73.35,118369,75,29342,3.2513511180877686,0.001
1577,1924,74.76,0.05,74.76,118738,75,29434,0.08539540320634842,0.001
1577,1928,76.05,0.05,76.05,119104,75,29525,0.12183937430381775,0.001
1577,1932,76.05,0.05,76.05,119390,75,29597,2.7566332817077637,0.001
1577,1936,76.9,0.05,76.9,119715,75,29678,2.997030258178711,0.001
1577,1940,77.56,0.05,77.56,120069,76,29767,8.328393936157227,0.001
1578,1944,75.82,0.05,75.82,120245,76,29811,2.951075553894043,0.001
1577,1948,75.2,0.05,75.2,120558,76,29889,0.10594885796308517,0.001
1577,1952,75.48,0.05,75.48,120932,76,29982,0.28512853384017944,0.001
1577,1956,75.35,0.05,75.35,121286,76,30071,0.28104841709136963,0.001
1577,1960,74.79,0.05,74.79,121593,77,30148,0.03951135277748108,0.001
1577,1964,75.17,0.05,75.17,121925,77,30231,0.0707492008805275,0.001
1577,1968,75.53,0.05,75.53,122242,77,30310,2.9050166606903076,0.001
1577,1972,73.97,0.05,73.97,122438,77,30359,0.04278762638568878,0.001
1577,1976,73.35,0.05,73.35,122686,77,30421,2.7977676391601562,0.001
1577,1980,73.05,0.05,73.05,122968,77,30491,0.06629572808742523,0.001
1576,1984,72.48,0.05,72.48,123246,78,30561,8.434127807617188,0.001
1575,1988,71.96,0.05,71.96,123418,78,30604,0.059778179973363876,0.001
1575,1992,73.66,0.05,73.66,123782,78,30695,0.03475044667720795,0.001
1575,1996,73.01,0.05,73.01,124075,78,30768,0.34921929240226746,0.001
1575,2000,73.05,0.05,73.05,124391,78,30847,0.09353950619697571,0.001
1576,2004,72.59,0.05,72.59,124637,79,30909,0.33264610171318054,0.001
1575,2008,72.22,0.05,72.22,124944,79,30985,2.629122257232666,0.001
1576,2012,73.93,0.05,73.93,125281,79,31070,8.054935455322266,0.001
1576,2016,74.92,0.05,74.92,125571,79,31142,2.837745428085327,0.001
1576,2020,75.12,0.05,75.12,125881,79,31220,2.7195160388946533,0.001
1575,2024,72.97,0.05,72.97,126035,79,31258,1.2081862688064575,0.001
1575,2028,72.57,0.05,72.57,126361,80,31340,2.6449949741363525,0.001
1575,2032,71.37,0.05,71.37,126527,80,31381,0.15804067254066467,0.001
1575,2036,71.7,0.05,71.7,126885,80,31471,0.17210131883621216,0.001
1574,2040,70.51,0.05,70.51,127120,80,31529,0.07462574541568756,0.001
1575,2044,71.37,0.05,71.37,127382,80,31595,0.05091329663991928,0.001
1575,2048,72.04,0.05,72.04,127762,81,31690,0.16236348450183868,0.001
1575,2052,71.94,0.05,71.94,128126,81,31781,2.734929084777832,0.001
1575,2056,71.96,0.05,71.96,128482,81,31870,0.06502247601747513,0.001
1575,2060,72.5,0.05,72.5,128843,81,31960,2.552422046661377,0.001
1575,2064,72.04,0.05,72.04,129129,81,32032,0.3537597358226776,0.001
1576,2068,72.02,0.05,72.02,129444,82,32110,0.06248408183455467,0.001
1576,2072,72.99,0.05,72.99,129737,82,32184,2.7615573406219482,0.001
1575,2076,73.11,0.05,73.11,129997,82,32249,0.0721215307712555,0.001
1575,2080,72.96,0.05,72.96,130264,82,32315,2.3570334911346436,0.001
1575,2084,73.57,0.05,73.57,130603,82,32400,4.6229095458984375,0.001
1576,2088,75.23,0.05,75.23,130941,83,32485,0.05280974879860878,0.001
1577,2092,74.52,0.05,74.52,131234,83,32558,2.396949291229248,0.001
1577,2096,75.3,0.05,75.3,131605,83,32651,0.10055428743362427,0.001
1578,2100,74.93,0.05,74.93,131884,83,32720,2.597078561782837,0.001
1578,2104,75.05,0.05,75.05,132142,83,32785,2.6918981075286865,0.001
1579,2108,75.22,0.05,75.22,132466,83,32866,0.11038734763860703,0.001
1580,2112,74.59,0.05,74.59,132740,84,32934,0.12072989344596863,0.001
1580,2116,74.57,0.05,74.57,133028,84,33006,2.3719162940979004,0.001
1581,2120,74.64,0.05,74.64,133345,84,33086,0.03428976982831955,0.001
1581,2124,76.5,0.05,76.5,133685,84,33171,2.263537645339966,0.001
1582,2128,76.84,0.05,76.84,134045,84,33261,0.10331855714321136,0.001
1582,2132,77.82,0.05,77.82,134309,84,33327,2.5155887603759766,0.001
1582,2136,76.33,0.05,76.33,134518,84,33379,0.11042368412017822,0.001
1583,2140,77.59,0.05,77.59,134879,85,33469,0.0939721018075943,0.001
1584,2144,77.33,0.05,77.33,135115,85,33528,6.7241926193237305,0.001
1584,2148,77.13,0.05,77.13,135475,85,33618,0.03370894119143486,0.001
1585,2152,76.96,0.05,76.96,135822,85,33705,0.10897659510374069,0.001
1585,2156,75.21,0.05,75.21,136003,85,33750,0.3402289152145386,0.001
1585,2160,74.42,0.05,74.42,136285,85,33821,0.10221115499734879,0.001
1586,2164,75.2,0.05,75.2,136649,86,33912,2.233625888824463,0.001
1586,2168,75.5,0.05,75.5,136994,86,33998,2.1246073246002197,0.001
1586,2172,75.69,0.05,75.69,137306,86,34076,0.06223771721124649,0.001
1587,2176,75.22,0.05,75.22,137519,86,34129,0.2041667103767395,0.001
1587,2180,75.85,0.05,75.85,137849,86,34212,0.03519507870078087,0.001
1587,2184,76.01,0.05,76.01,138204,87,34300,0.20232173800468445,0.001
1588,2188,74.71,0.05,74.71,138412,87,34352,4.643270492553711,0.001
1588,2192,75.52,0.05,75.52,138786,87,34446,11.157179832458496,0.001
1588,2196,75.14,0.05,75.14,139119,87,34529,4.148226737976074,0.001
1588,2200,74.54,0.05,74.54,139338,87,34584,2.439450740814209,0.001
1589,2204,74.86,0.05,74.86,139628,87,34656,1.9423211812973022,0.001
1589,2208,74.91,0.05,74.91,139957,88,34739,2.1755776405334473,0.001
1590,2212,75.74,0.05,75.74,140314,88,34828,3.7337591648101807,0.001
1590,2216,76.58,0.05,76.58,140686,88,34921,3.9526443481445312,0.001
1591,2220,76.82,0.05,76.82,141027,88,35006,2.7771170139312744,0.001
1592,2224,76.93,0.05,76.93,141378,88,35094,0.14398184418678284,0.001
1592,2228,76.63,0.05,76.63,141708,88,35176,4.171483516693115,0.001
1593,2232,77.18,0.05,77.18,142027,89,35256,0.36239972710609436,0.001
1594,2236,77.88,0.05,77.88,142306,89,35326,0.08863995224237442,0.001
1594,2240,76.82,0.05,76.82,142561,89,35390,0.09824348986148834,0.001
1594,2244,77.27,0.05,77.27,142842,89,35460,0.07098443061113358,0.001
1595,2248,76.69,0.05,76.69,143144,89,35535,0.08016660809516907,0.001
1595,2252,75.74,0.05,75.74,143396,89,35598,0.0631389245390892,0.001
1596,2256,77.38,0.05,77.38,143741,90,35685,0.19833242893218994,0.001
1596,2260,77.07,0.05,77.07,143992,90,35747,1.91050124168396,0.001
1597,2264,77.15,0.05,77.15,144364,90,35840,0.023455539718270302,0.001
1597,2268,76.73,0.05,76.73,144667,90,35916,2.018510580062866,0.001
1598,2272,77.28,0.05,77.28,145034,90,36008,0.1384941041469574,0.001
1599,2276,78.66,0.05,78.66,145385,90,36096,3.3729658126831055,0.001
1600,2280,79.05,0.05,79.05,145754,91,36188,0.1532764434814453,0.001
1601,2284,79.28,0.05,79.28,146132,91,36282,0.06565079092979431,0.001
1601,2288,81.04,0.05,81.04,146516,91,36378,0.36365365982055664,0.001
1601,2292,80.86,0.05,80.86,146872,91,36467,0.17000018060207367,0.001
1602,2296,81.35,0.05,81.35,147254,91,36563,0.0453287810087204,0.001
1602,2300,81.55,0.05,81.55,147493,92,36623,0.0232156403362751,0.001
1603,2304,82.29,0.05,82.29,147857,92,36714,0.0413585789501667,0.001
1604,2308,83.23,0.05,83.23,148280,92,36819,2.5133399963378906,0.001
1605,2312,83.31,0.05,83.31,148645,92,36911,0.08291057497262955,0.001
1605,2316,83.17,0.05,83.17,149003,92,37000,0.6155029535293579,0.001
1606,2320,82.85,0.05,82.85,149312,92,37077,1.3544132709503174,0.001
1607,2324,82.54,0.05,82.54,149632,93,37157,1.911637306213379,0.001
1607,2328,82.1,0.05,82.1,149918,93,37229,0.07293713837862015,0.001
1607,2332,82.33,0.05,82.33,150260,93,37314,0.043271467089653015,0.001
1608,2336,81.88,0.05,81.88,150494,93,37373,2.508568525314331,0.001
1608,2340,83.07,0.05,83.07,150868,93,37466,2.3021528720855713,0.001
1608,2344,83.2,0.05,83.2,151162,93,37540,3.1086504459381104,0.001
1609,2348,82.12,0.05,82.12,151356,94,37588,1.2751755714416504,0.001
1609,2352,83.02,0.05,83.02,151698,94,37674,0.06301479786634445,0.001
1610,2356,83.36,0.05,83.36,152077,94,37769,1.9093387126922607,0.001
1611,2360,84.23,0.05,84.23,152415,94,37853,0.04811394214630127,0.001
1611,2364,83.97,0.05,83.97,152761,94,37940,0.11004715412855148,0.001
1612,2368,83.89,0.05,83.89,153056,94,38013,0.05844061076641083,0.001
1613,2372,84.1,0.05,84.1,153444,95,38110,0.1252717226743698,0.001
1613,2376,84.17,0.05,84.17,153802,95,38200,0.0489320270717144,0.001
1614,2380,84.15,0.05,84.15,154169,95,38292,4.0502824783325195,0.001
1614,2384,84.28,0.05,84.28,154560,95,38389,0.16818010807037354,0.001
1615,2388,84.58,0.05,84.58,154974,95,38493,1.6757252216339111,0.001
1615,2392,84.42,0.05,84.42,155314,96,38578,2.784228563308716,0.001
1616,2396,83.63,0.05,83.63,155617,96,38654,1.0468506813049316,0.001
1616,2400,84.34,0.05,84.34,155927,96,38731,0.07729415595531464,0.001
1616,2404,83.98,0.05,83.98,156255,96,38813,2.4978749752044678,0.001
1617,2408,82.73,0.05,82.73,156553,96,38888,0.4053969383239746,0.001
1617,2412,82.48,0.05,82.48,156893,96,38973,2.624047040939331,0.001
1618,2416,82.3,0.05,82.3,157233,97,39058,0.9394400715827942,0.001
1618,2420,82.41,0.05,82.41,157553,97,39138,0.07808336615562439,0.001
1619,2424,82.1,0.05,82.1,157842,97,39210,1.6333049535751343,0.001
1619,2428,82.61,0.05,82.61,158179,97,39294,0.9528196454048157,0.001
1620,2432,83.06,0.05,83.06,158566,97,39391,0.26798468828201294,0.001
1620,2436,84.27,0.05,84.27,158921,98,39480,0.17215833067893982,0.001
1621,2440,83.67,0.05,83.67,159235,98,39558,0.05934195592999458,0.001
1621,2444,83.98,0.05,83.98,159560,98,39639,3.4138524532318115,0.001
1622,2448,85.41,0.05,85.41,159897,98,39724,0.04772612452507019,0.001
1622,2452,84.97,0.05,84.97,160195,98,39798,1.247132658958435,0.001
1622,2456,84.3,0.05,84.3,160507,98,39876,0.495417058467865,0.001
1623,2460,84.38,0.05,84.38,160853,99,39963,0.056555915623903275,0.001
1623,2464,84.56,0.05,84.56,161217,99,40054,1.606289029121399,0.001
1624,2468,84.52,0.05,84.52,161508,99,40126,0.29033511877059937,0.001
1624,2472,84.13,0.05,84.13,161857,99,40214,0.045019302517175674,0.001
1625,2476,84.5,0.05,84.5,162252,99,40312,1.2710453271865845,0.001
1625,2480,84.51,0.05,84.51,162620,100,40404,2.0100455284118652,0.001
1626,2484,84.72,0.05,84.72,163032,100,40507,0.49891912937164307,0.001
1627,2488,85.1,0.05,85.1,163484,100,40620,1.5915062427520752,0.001
1628,2492,85.0,0.05,85.0,163814,100,40703,0.009335985407233238,0.001
1628,2496,85.37,0.05,85.37,164154,100,40788,0.5614050626754761,0.001
1629,2500,85.28,0.05,85.28,164455,100,40863,2.3249382972717285,0.001
1630,2504,85.47,0.05,85.47,164802,101,40950,1.9245878458023071,0.001
1631,2508,86.19,0.05,86.19,165172,101,41042,1.5186412334442139,0.001
1631,2512,86.19,0.05,86.19,165512,101,41127,1.3549766540527344,0.001
1632,2516,87.24,0.05,87.24,165957,101,41239,0.8938860297203064,0.001
1633,2520,87.28,0.05,87.28,166281,101,41320,2.2691450119018555,0.001
1633,2524,89.88,0.05,89.88,166830,102,41457,0.17806056141853333,0.001
1633,2528,89.41,0.05,89.41,167120,102,41529,0.08389949798583984,0.001
1634,2532,88.39,0.05,88.39,167405,102,41601,0.06291713565587997,0.001
1634,2536,88.45,0.05,88.45,167766,102,41691,2.0614984035491943,0.001
1634,2540,88.69,0.05,88.69,168104,102,41775,0.22628609836101532,0.001
1635,2544,87.65,0.05,87.65,168325,102,41831,1.0018528699874878,0.001
1635,2548,87.3,0.05,87.3,168627,103,41906,0.04386211186647415,0.001
1636,2552,87.96,0.05,87.96,168991,103,41997,0.047017019242048264,0.001
1636,2556,87.01,0.05,87.01,169208,103,42051,0.10207575559616089,0.001
1636,2560,85.46,0.05,85.46,169399,103,42099,0.03720846027135849,0.001
1636,2564,82.76,0.05,82.76,169493,103,42123,0.3725906312465668,0.001
1636,2568,81.6,0.05,81.6,169668,103,42166,0.17430894076824188,0.001
1637,2572,79.88,0.05,79.88,169845,103,42211,3.3272461891174316,0.001
1637,2576,77.79,0.05,77.79,170031,103,42257,0.23804593086242676,0.001
1637,2580,75.28,0.05,75.28,170148,103,42286,0.08166680485010147,0.001
1637,2584,73.16,0.05,73.16,170348,104,42336,0.026995684951543808,0.001
1637,2588,71.56,0.05,71.56,170640,104,42409,1.581955909729004,0.001
1638,2592,71.21,0.05,71.21,170935,104,42483,0.09945278614759445,0.001
1638,2596,71.14,0.05,71.14,171268,104,42566,0.05523157864809036,0.001
1638,2600,71.85,0.05,71.85,171640,104,42659,0.08674880862236023,0.001
1639,2604,70.97,0.05,70.97,171899,104,42724,0.08705508708953857,0.001
1639,2608,70.34,0.05,70.34,172206,105,42801,0.0679464191198349,0.001
1639,2612,70.1,0.05,70.1,172522,105,42880,0.22992074489593506,0.001
1640,2616,67.36,0.05,67.36,172693,105,42923,0.8914729952812195,0.001
1640,2620,67.03,0.05,67.03,172984,105,42995,3.9114785194396973,0.001
1640,2624,64.57,0.05,64.57,173287,105,43071,0.1301916241645813,0.001
1641,2628,64.78,0.05,64.78,173598,105,43149,0.11854331195354462,0.001
1641,2632,65.65,0.05,65.65,173970,105,43242,0.04334092512726784,0.001
1641,2636,65.35,0.05,65.35,174301,106,43325,0.728351354598999,0.001
1642,2640,64.65,0.05,64.65,174569,106,43392,0.21937765181064606,0.001
1642,2644,65.55,0.05,65.55,174880,106,43469,2.460947275161743,0.001
1643,2648,65.23,0.05,65.23,175150,106,43537,0.10020492970943451,0.001
1643,2652,62.95,0.05,62.95,175286,106,43571,0.7880989909172058,0.001
1644,2656,62.9,0.05,62.9,175498,106,43624,1.6895079612731934,0.001
1644,2660,62.53,0.05,62.53,175652,106,43662,1.217775583267212,0.001
1644,2664,63.33,0.05,63.33,175826,106,43706,2.2320377826690674,0.001
1645,2668,63.45,0.05,63.45,176013,106,43753,0.22217270731925964,0.001
1645,2672,63.35,0.05,63.35,176180,107,43794,0.10122378915548325,0.001
1645,2676,63.27,0.05,63.27,176358,107,43839,0.2511012852191925,0.001
1645,2680,63.65,0.05,63.65,176513,107,43878,0.27209383249282837,0.001
1646,2684,64.33,0.05,64.33,176781,107,43945,0.390683114528656,0.001
1646,2688,64.58,0.05,64.58,177098,107,44024,0.11206087470054626,0.001
1647,2692,63.71,0.05,63.71,177306,107,44076,3.8218960762023926,0.001
1647,2696,62.35,0.05,62.35,177503,107,44125,0.879052996635437,0.001
1648,2700,60.47,0.05,60.47,177687,107,44171,1.4183261394500732,0.001
1648,2704,60.48,0.05,60.48,177947,107,44236,0.5851594805717468,0.001
1649,2708,60.87,0.05,60.87,178293,108,44323,0.10509961098432541,0.001
1649,2712,59.64,0.05,59.64,178486,108,44371,0.6279136538505554,0.001
1650,2716,61.58,0.05,61.58,178851,108,44462,0.1709093600511551,0.001
1650,2720,61.37,0.05,61.37,179121,108,44530,0.22412976622581482,0.001
1651,2724,61.65,0.05,61.65,179452,108,44612,2.9753475189208984,0.001
1651,2728,60.62,0.05,60.62,179660,108,44664,0.6931021809577942,0.001
1652,2732,60.03,0.05,60.03,179973,108,44743,0.1407717764377594,0.001
1652,2736,59.81,0.05,59.81,180282,109,44820,0.5825504064559937,0.001
1653,2740,59.35,0.05,59.35,180504,109,44875,5.340226173400879,0.001
1653,2744,59.02,0.05,59.02,180782,109,44945,4.10331392288208,0.001
1654,2748,58.81,0.05,58.81,181031,109,45007,0.5737757682800293,0.001
1654,2752,59.62,0.05,59.62,181248,109,45061,6.413277626037598,0.001
1655,2756,61.07,0.05,61.07,181605,109,45151,1.6613441705703735,0.001
1655,2760,61.83,0.05,61.83,181835,109,45208,7.057241916656494,0.001
1656,2764,62.86,0.05,62.86,182112,109,45277,0.3813094198703766,0.001
1656,2768,63.92,0.05,63.92,182405,110,45351,0.1862776279449463,0.001
1656,2772,63.81,0.05,63.81,182561,110,45390,0.3056299388408661,0.001
1656,2776,62.85,0.05,62.85,182643,110,45410,5.836204528808594,0.001
1657,2780,63.58,0.05,63.58,182871,110,45467,0.28038302063941956,0.001
1657,2784,63.86,0.05,63.86,183167,110,45541,0.4064231812953949,0.001
1658,2788,64.42,0.05,64.42,183540,110,45634,3.4475607872009277,0.001
1659,2792,65.85,0.05,65.85,183891,110,45722,0.22325251996517181,0.001
