time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/loss,train/n_updates
55343,5212,428,129,0.7260521499999999,288.82,1.8,0.00025,0.013702720403671265,1335
55418,5216,427,129,0.7256809000000002,289.67,1.81,0.00025,9.937380673363805e-05,1354
55454,5220,427,129,0.7255027000000001,288.76,1.8,0.00025,0.007378864102065563,1363
55494,5224,427,129,0.7253046999999998,288.76,1.8,0.00025,0.0141186797991395,1373
55529,5228,427,129,0.7251314499999998,289.07,1.81,0.00025,4.419704418978654e-05,1382
55579,5232,427,130,0.7248839499999997,289.79,1.82,0.00025,0.004771837033331394,1394
55622,5236,426,130,0.7246711000000003,289.62,1.81,0.00025,3.7801131838932633e-05,1405
55699,5240,426,130,0.7242899500000003,290.33,1.81,0.00025,0.014851870946586132,1424
55750,5244,426,130,0.7240375000000002,290.33,1.81,0.00025,0.011486180126667023,1437
55800,5248,425,130,0.7237900000000002,289.67,1.8,0.00025,0.00195322441868484,1449
55840,5252,425,131,0.723592,290.46,1.82,0.00025,0.0005416078492999077,1459
55891,5256,425,131,0.7233395499999999,290.22,1.82,0.00025,0.010038607753813267,1472
55914,5260,425,131,0.7232257,289.33,1.8,0.00025,0.0007603424601256847,1478
55938,5264,425,131,0.7231068999999998,289.33,1.8,0.00025,0.007054584566503763,1484
55990,5268,424,131,0.7228495000000001,288.99,1.79,0.00025,0.00677011301741004,1497
56016,5272,424,131,0.7227208000000003,288.09,1.77,0.00025,0.004099547863006592,1503
56050,5276,424,131,0.7225524999999997,286.65,1.74,0.00025,0.0011559227714315057,1512
56072,5280,424,132,0.7224436,285.91,1.72,0.00025,0.00010419724276289344,1517
56121,5284,424,132,0.7222010500000001,285.91,1.72,0.00025,0.010211903601884842,1530
56163,5288,424,132,0.7219931500000002,286.65,1.74,0.00025,5.980216883472167e-05,1540
56242,5292,423,132,0.7216020999999999,287.97,1.76,0.00025,0.004379265941679478,1560
56266,5296,423,132,0.7214832999999998,286.45,1.73,0.00025,0.005172388162463903,1566
56291,5300,423,132,0.7213595500000001,285.36,1.71,0.00025,0.008107342757284641,1572
56327,5304,423,132,0.7211813499999999,285.36,1.71,0.00025,0.0193988848477602,1581
56383,5308,423,133,0.7209041500000002,285.57,1.71,0.00025,3.109071258222684e-05,1595
56435,5312,423,133,0.72064675,286.09,1.72,0.00025,0.01285321731120348,1608
56460,5316,423,133,0.7205230000000002,283.8,1.68,0.00025,0.012694776058197021,1614
56512,5320,422,133,0.7202656000000001,284.2,1.69,0.00025,0.0015670818975195289,1627
56609,5324,422,133,0.7197854499999998,284.2,1.69,0.00025,0.018135227262973785,1652
56666,5328,422,134,0.7195033000000001,288.07,1.75,0.00025,6.450949877034873e-05,1666
56692,5332,422,134,0.7193746000000002,286.45,1.72,0.00025,0.008902180939912796,1672
56739,5336,422,134,0.71914195,285.98,1.72,0.00025,0.002280727494508028,1684
56762,5340,421,134,0.7190281000000001,285.37,1.71,0.00025,4.876370803685859e-05,1690
56870,5344,421,134,0.7184935000000001,285.37,1.71,0.00025,4.663400613935664e-05,1717
56897,5348,421,134,0.7183598500000001,288.69,1.77,0.00025,0.013051684014499187,1724
56922,5352,421,135,0.7182360999999999,287.31,1.74,0.00025,0.0009065637132152915,1730
57010,5356,420,135,0.7178005000000001,288.49,1.75,0.00025,2.380568730586674e-05,1752
57045,5360,420,135,0.7176272499999999,288.73,1.76,0.00025,0.007648186292499304,1761
57079,5364,420,135,0.7174589500000002,288.73,1.76,0.00025,0.012431271374225616,1769
57118,5368,420,135,0.7172659,287.38,1.74,0.00025,0.0034311285708099604,1779
57142,5372,420,135,0.7171470999999999,288.07,1.75,0.00025,0.0014834539033472538,1785
57166,5376,420,136,0.7170282999999997,288.11,1.75,0.00025,6.803683936595917e-05,1791
57192,5380,419,136,0.7168995999999999,286.69,1.72,0.00025,0.011186550371348858,1797
57234,5384,419,136,0.7166916999999999,286.69,1.72,0.00025,0.007402648217976093,1808
57277,5388,419,136,0.7164788499999999,286.42,1.71,0.00025,0.0010800511809065938,1819
57363,5392,419,136,0.7160531499999998,287.71,1.73,0.00025,0.00015388937026727945,1840
57404,5396,418,137,0.7158502,289.64,1.77,0.00025,0.00043954269494861364,1850
57431,5400,418,137,0.71571655,288.76,1.75,0.00025,0.01000662986189127,1857
57465,5404,418,137,0.7155482500000001,288.76,1.75,0.00025,0.011714614927768707,1866
57488,5408,418,137,0.7154344000000001,288.52,1.74,0.00025,0.0026410031132400036,1871
57528,5412,417,137,0.7152363999999999,288.12,1.73,0.00025,0.00796659104526043,1881
57553,5416,417,137,0.7151126500000002,287.26,1.71,0.00025,0.015510493889451027,1888
57592,5420,417,137,0.7149196000000002,285.3,1.67,0.00025,4.371210161480121e-05,1897
57642,5424,417,138,0.7146721000000001,285.3,1.67,0.00025,0.004325082525610924,1910
57675,5428,417,138,0.7145087499999998,285.68,1.68,0.00025,0.01718667894601822,1918
57702,5432,416,138,0.7143750999999998,285.8,1.68,0.00025,0.0017951816553249955,1925
57738,5436,416,138,0.7141969000000002,283.87,1.65,0.00025,3.585858939914033e-05,1934
57763,5440,416,138,0.7140731499999999,283.63,1.65,0.00025,4.90804850414861e-05,1940
57838,5444,416,138,0.7137018999999998,283.63,1.65,0.00025,0.0004457554023247212,1959
57888,5448,416,139,0.7134543999999998,285.01,1.67,0.00025,0.001525922561995685,1971
57937,5452,415,139,0.71321185,284.48,1.66,0.00025,0.012164433486759663,1984
57972,5456,415,139,0.7130386,283.55,1.65,0.00025,0.0008048699237406254,1992
58009,5460,415,139,0.7128554500000002,284.02,1.66,0.00025,0.0002398346841800958,2002
58036,5464,415,139,0.7127218000000002,284.02,1.66,0.00025,0.00015889498172327876,2008
58114,5468,415,140,0.7123357,285.06,1.68,0.00025,5.336284084478393e-05,2028
58140,5472,414,140,0.7122070000000003,286.02,1.7,0.00025,0.00038493057945743203,2034
58162,5476,414,140,0.7120980999999997,285.39,1.69,0.00025,0.0013866950757801533,2040
58204,5480,414,140,0.7118901999999998,285.82,1.7,0.00025,0.0017388551495969296,2050
58239,5484,414,140,0.7117169499999998,285.82,1.7,0.00025,0.009998982772231102,2059
58266,5488,414,140,0.7115832999999998,286.2,1.71,0.00025,0.01291577983647585,2066
58308,5492,414,140,0.7113753999999999,286.12,1.71,0.00025,0.002156406408175826,2076
58347,5496,413,140,0.7111823499999999,287.44,1.73,0.00025,0.007842338643968105,2086
58375,5500,413,141,0.7110437500000002,287.54,1.73,0.00025,0.00028741772985085845,2093
58431,5504,413,141,0.71076655,287.54,1.73,0.00025,0.0028571421280503273,2107
58457,5508,413,141,0.7106378500000001,287.9,1.73,0.00025,0.002232837723568082,2114
58496,5512,413,141,0.7104448000000001,286.75,1.71,0.00025,0.00920225027948618,2123
58569,5516,412,141,0.7100834500000002,287.75,1.73,0.00025,2.8062888304702938e-05,2142
58609,5520,412,142,0.7098854499999999,287.95,1.74,0.00025,0.008495788089931011,2152
58676,5524,412,142,0.7095538000000002,287.95,1.74,0.00025,0.01815752685070038,2168
58714,5528,412,142,0.7093656999999998,288.91,1.76,0.00025,0.0019789596553891897,2178
58744,5532,411,142,0.7092171999999999,288.35,1.75,0.00025,0.0010055069578811526,2185
58770,5536,411,142,0.7090885,288.3,1.75,0.00025,0.003013408277183771,2192
58826,5540,411,142,0.7088112999999998,288.36,1.75,0.00025,0.010751873254776001,2206
58851,5544,411,143,0.70868755,288.36,1.75,0.00025,0.019543474540114403,2212
58886,5548,411,143,0.7085143,288.06,1.74,0.00025,0.0003026977356057614,2221
58941,5552,410,143,0.70824205,289.08,1.76,0.00025,0.00018080652807839215,2235
58976,5556,410,143,0.7080687999999999,289.4,1.77,0.00025,0.0036830916069447994,2243
59012,5560,410,143,0.7078906000000003,288.69,1.76,0.00025,0.0011890585301443934,2252
59036,5564,410,143,0.7077718000000002,288.69,1.76,0.00025,0.002912708092480898,2258
59062,5568,410,143,0.7076431000000003,286.57,1.72,0.00025,0.015751099213957787,2265
59117,5572,409,144,0.7073708500000002,287.29,1.73,0.00025,0.01982022076845169,2279
59144,5576,409,144,0.7072372000000001,286.97,1.72,0.00025,0.0307006798684597,2285
59240,5580,409,144,0.7067620000000002,287.6,1.73,0.00025,0.0012218147749081254,2309
59297,5584,409,144,0.7064798499999998,287.6,1.73,0.00025,0.00013074664457235485,2324
59339,5588,409,145,0.7062719499999999,285.67,1.7,0.00025,0.002610325114801526,2334
59379,5592,408,145,0.7060739500000002,286.54,1.71,0.00025,0.001816010451875627,2344
59462,5596,408,145,0.7056631,287.25,1.72,0.00025,0.0005470883916132152,2365
59495,5600,408,145,0.7054997500000002,288.31,1.74,0.00025,0.0013794024707749486,2373
59545,5604,408,145,0.7052522500000002,288.31,1.74,0.00025,0.01250641979277134,2386
59570,5608,407,146,0.7051284999999999,288.44,1.74,0.00025,0.0008416917989961803,2392
59609,5612,407,146,0.7049354499999999,288.01,1.73,0.00025,0.00047007232205942273,2402
59652,5616,407,146,0.7047225999999999,287.4,1.72,0.00025,0.0016159784281626344,2412
59675,5620,407,146,0.7046087499999998,284.34,1.67,0.00025,0.019773710519075394,2418
59717,5624,407,146,0.7044008499999999,284.34,1.67,0.00025,0.004216604400426149,2429
59758,5628,406,146,0.7041979000000002,284.31,1.67,0.00025,0.006243914365768433,2439
59783,5632,406,146,0.7040741499999998,284.12,1.66,0.00025,0.0042075300589203835,2445
59843,5636,406,147,0.7037771500000001,282.61,1.64,0.00025,9.973027044907212e-05,2460
59900,5640,406,147,0.7034950000000002,284.61,1.67,0.00025,0.0017191354418173432,2474
59924,5644,406,147,0.7033762000000001,284.61,1.67,0.00025,0.000883977219928056,2480
59981,5648,405,147,0.7030940500000002,284.1,1.66,0.00025,0.005520762875676155,2495
60008,5652,405,147,0.7029604000000003,284.83,1.67,0.00025,0.03453469276428223,2501
60042,5656,405,148,0.7027920999999999,282.45,1.61,0.00025,0.007859484292566776,2510
60066,5660,405,148,0.7026733000000003,281.25,1.59,0.00025,0.02371129021048546,2516
60119,5664,405,148,0.7024109499999999,281.25,1.59,0.00025,0.004458610899746418,2529
60170,5668,405,148,0.7021584999999997,281.4,1.59,0.00025,0.0165436789393425,2542
60242,5672,404,148,0.7018020999999999,280.97,1.58,0.00025,0.001903474796563387,2560
60298,5676,404,148,0.7015249000000002,282.89,1.61,0.00025,0.0013046985259279609,2574
60323,5680,404,149,0.7014011499999999,282.52,1.6,0.00025,0.00048061320558190346,2580
60350,5684,404,149,0.7012674999999999,282.52,1.6,0.00025,0.01907598413527012,2587
60372,5688,404,149,0.7011586000000001,281.09,1.58,0.00025,0.006646533962339163,2592
60407,5692,404,149,0.7009853500000001,280.71,1.57,0.00025,0.0010943703819066286,2601
60448,5696,403,149,0.7007823999999998,281.32,1.58,0.00025,0.022033993154764175,2611
60495,5700,403,149,0.7005497500000002,282.31,1.6,0.00025,0.0001226442982442677,2623
60554,5704,403,150,0.7002577000000001,282.31,1.6,0.00025,0.004424975719302893,2638
60592,5708,403,150,0.7000696000000002,282.85,1.6,0.00025,0.005776033736765385,2647
60633,5712,403,150,0.6998666499999998,280.92,1.56,0.00025,0.0004274054663255811,2658
60681,5716,402,150,0.6996290500000001,279.55,1.54,0.00025,0.010045187547802925,2670
60721,5720,402,150,0.6994310499999998,280.02,1.55,0.00025,0.014446578919887543,2680
60794,5724,402,151,0.6990696999999999,280.02,1.55,0.00025,0.006176572758704424,2698
60857,5728,402,151,0.6987578499999998,282.28,1.58,0.00025,0.0007026467937976122,2714
60913,5732,401,151,0.69848065,283.22,1.6,0.00025,0.00045590411173179746,2728
60939,5736,401,151,0.6983519500000002,282.87,1.59,0.00025,0.00016586785204708576,2734
60999,5740,401,151,0.69805495,281.64,1.58,0.00025,0.0005386027041822672,2749
61025,5744,401,152,0.6979262500000001,281.64,1.58,0.00025,0.0010540994117036462,2756
61051,5748,401,152,0.6977975500000002,280.86,1.56,0.00025,0.00011349817214068025,2762
61076,5752,401,152,0.6976738,279.44,1.53,0.00025,0.007636474911123514,2768
61100,5756,400,152,0.6975549999999998,278.4,1.51,0.00025,0.005626887548714876,2774
61123,5760,400,152,0.6974411499999998,278.41,1.51,0.00025,0.016680506989359856,2780
61175,5764,400,152,0.6971837500000001,278.41,1.51,0.00025,0.00021710620785597712,2793
61216,5768,400,152,0.6969807999999997,278.48,1.51,0.00025,0.0019287425093352795,2803
61238,5772,400,152,0.6968718999999999,278.99,1.52,0.00025,0.0023450804874300957,2809
61279,5776,400,153,0.6966689500000002,278.58,1.51,0.00025,0.00020701433822978288,2819
61305,5780,400,153,0.6965402500000003,279.41,1.52,0.00025,0.0005640017334371805,2826
61361,5784,399,153,0.69626305,279.41,1.52,0.00025,0.0005928645841777325,2840
61414,5788,399,153,0.6960007000000001,279.27,1.51,0.00025,0.007763270288705826,2853
61440,5792,399,153,0.6958719999999998,278.95,1.51,0.00025,0.002380894497036934,2859
61489,5796,399,153,0.69562945,278.83,1.51,0.00025,0.00535056134685874,2872
61512,5800,399,154,0.6955156,279.02,1.52,0.00025,0.00024388331803493202,2877
61562,5804,398,154,0.6952681000000001,279.02,1.52,0.00025,0.0015909525100141764,2890
61585,5808,398,154,0.6951542500000001,278.85,1.52,0.00025,0.0058238329365849495,2896
61623,5812,398,154,0.6949661500000002,277.2,1.49,0.00025,0.001975481631234288,2905
61645,5816,398,154,0.6948572500000003,277.62,1.5,0.00025,0.001481174724176526,2911
61698,5820,398,154,0.6945948999999999,277.8,1.5,0.00025,0.00691674929112196,2924
61751,5824,398,155,0.69433255,277.8,1.5,0.00025,0.008603421039879322,2937
61774,5828,397,155,0.6942187,274.68,1.45,0.00025,0.013974227011203766,2943
61829,5832,397,155,0.6939464499999999,274.52,1.45,0.00025,0.001485113170929253,2957
61880,5836,397,155,0.6936939999999998,275.17,1.46,0.00025,0.0002423779369564727,2969
61940,5840,397,155,0.693397,277.1,1.49,0.00025,0.005552968475967646,2984
61982,5844,397,156,0.6931891000000001,277.1,1.49,0.00025,0.019936423748731613,2995
62031,5848,397,156,0.6929465500000003,274.41,1.44,0.00025,0.0009705159463919699,3007
62055,5852,397,156,0.6928277500000002,275.22,1.46,0.00025,0.011740414425730705,3013
62094,5856,396,156,0.6926347000000002,274.32,1.45,0.00025,0.00021115562412887812,3023
62159,5860,396,156,0.6923129500000003,274.3,1.45,0.00025,0.009922315366566181,3039
62199,5864,396,156,0.69211495,274.3,1.45,0.00025,0.0034340745769441128,3049
62233,5868,396,157,0.6919466500000001,275.05,1.46,0.00025,0.0036955568939447403,3058
62256,5872,396,157,0.6918328000000001,274.11,1.45,0.00025,5.669326492352411e-05,3063
62290,5876,395,157,0.6916645000000002,274.66,1.46,0.00025,3.840815770672634e-05,3072
62323,5880,395,157,0.6915011499999999,274.99,1.47,0.00025,0.010170836001634598,3080
62390,5884,395,157,0.6911695000000002,274.99,1.47,0.00025,0.016397790983319283,3097
62464,5888,395,158,0.6908032000000002,275.92,1.49,0.00025,0.010180139914155006,3115
62489,5892,395,158,0.69067945,276.65,1.51,0.00025,0.012700560502707958,3122
62552,5896,394,158,0.6903676000000003,274.77,1.47,0.00025,0.02193371206521988,3137
62577,5900,394,158,0.6902438500000001,275.69,1.49,0.00025,0.010080576874315739,3144
62616,5904,394,158,0.6900508000000001,275.69,1.49,0.00025,0.0005527489120140672,3153
62664,5908,394,158,0.6898131999999997,275.83,1.49,0.00025,0.0005869515589438379,3165
62690,5912,394,159,0.6896844999999999,276.26,1.5,0.00025,0.00042418536031618714,3172
62715,5916,394,159,0.6895607500000002,276.32,1.5,0.00025,0.01284809596836567,3178
62786,5920,393,159,0.6892092999999999,277.44,1.52,0.00025,0.00021622749045491219,3196
62828,5924,393,159,0.6890014,277.44,1.52,0.00025,0.015429956838488579,3206
62868,5928,393,159,0.6888033999999998,277.94,1.52,0.00025,0.0055789160542190075,3216
62894,5932,393,159,0.6886747,277.24,1.51,0.00025,0.017581919208168983,3223
62941,5936,393,160,0.6884420499999999,277.74,1.52,0.00025,0.0008374737808480859,3235
62992,5940,393,160,0.6881895999999998,279.05,1.54,0.00025,0.0006009661010466516,3247
63065,5944,392,160,0.6878282499999999,279.05,1.54,0.00025,0.0005145094473846257,3266
63089,5948,392,160,0.6877094500000003,278.16,1.53,0.00025,0.0002538250992074609,3272
63113,5952,392,160,0.6875906500000002,276.71,1.5,0.00025,0.0004993953043594956,3278
63146,5956,392,160,0.6874272999999999,276.15,1.49,0.00025,4.2229581595165655e-05,3286
63180,5960,392,161,0.687259,276.52,1.5,0.00025,0.004924367181956768,3294
63223,5964,392,161,0.6870461499999998,276.52,1.5,0.00025,0.0006852778606116772,3305
63257,5968,392,161,0.6868778499999999,276.23,1.49,0.00025,0.0025168817956000566,3314
63315,5972,391,161,0.6865907499999999,275.51,1.48,0.00025,0.006981749553233385,3328
63359,5976,391,161,0.6863729500000003,277.27,1.51,0.00025,0.014798426069319248,3339
63421,5980,391,162,0.6860660500000002,278.41,1.54,0.00025,0.0017939899116754532,3355
63481,5984,391,162,0.68576905,278.41,1.54,0.00025,0.00038750527892261744,3370
63533,5988,391,162,0.6855116499999998,280.57,1.57,0.00025,0.004141121171414852,3383
63554,5992,390,162,0.6854077000000001,280.54,1.57,0.00025,0.0042811729945242405,3388
63596,5996,390,162,0.6851998000000001,279.89,1.56,0.00025,0.0003086189681198448,3398
63658,6000,390,162,0.6848929,281.43,1.59,0.00025,0.013358162716031075,3414
63705,6004,390,163,0.68466025,281.43,1.59,0.00025,0.008122032508254051,3426
63741,6008,390,163,0.6844820499999997,281.16,1.59,0.00025,0.004042511340230703,3435
63782,6012,390,163,0.6842790999999999,281.47,1.6,0.00025,0.0003949952661059797,3445
63877,6016,389,163,0.6838088500000001,281.51,1.63,0.00025,0.001404167152941227,3469
63903,6020,389,163,0.6836801499999998,281.96,1.63,0.00025,0.004536470398306847,3475
63937,6024,389,164,0.6835118499999999,281.96,1.63,0.00025,0.0075699081644415855,3484
63961,6028,389,164,0.6833930499999998,280.84,1.61,0.00025,4.082104715052992e-05,3490
63999,6032,389,164,0.6832049499999999,280.2,1.6,0.00025,0.0019292793003842235,3499
64040,6036,389,164,0.6830020000000001,280.9,1.61,0.00025,0.0011737183667719364,3509
64076,6040,388,164,0.6828238,280.15,1.6,0.00025,0.002835875377058983,3518
64119,6044,388,164,0.6826109499999998,280.15,1.6,0.00025,0.0077887424267828465,3529
64171,6048,388,165,0.6823535500000002,280.7,1.61,0.00025,0.0027035383973270655,3542
64211,6052,388,165,0.6821555499999999,280.14,1.6,0.00025,0.0014677307335659862,3552
64270,6056,388,165,0.6818634999999997,281.71,1.62,0.00025,0.00865855347365141,3567
64337,6060,388,165,0.6815318500000002,282.96,1.64,0.00025,0.0001632453058846295,3584
64399,6064,388,165,0.68122495,282.96,1.64,0.00025,0.0016763729508966208,3599
64424,6068,387,166,0.6811011999999999,284.4,1.67,0.00025,0.0011655321577563882,3605
64450,6072,387,166,0.6809725,283.83,1.66,0.00025,0.0001544174738228321,3612
64494,6076,387,166,0.6807546999999998,284.04,1.66,0.00025,0.001206712331622839,3623
64518,6080,387,166,0.6806359000000002,281.2,1.61,0.00025,0.0017624355386942625,3629
64556,6084,387,166,0.6804477999999998,281.2,1.61,0.00025,0.006971349008381367,3638
64598,6088,387,166,0.6802398999999999,280.49,1.6,0.00025,0.0008591846562922001,3649
64635,6092,387,166,0.6800567500000001,279.58,1.59,0.00025,0.0024848238099366426,3658
64686,6096,386,167,0.6798042999999999,280.23,1.61,0.00025,0.0001350907696178183,3671
64727,6100,386,167,0.6796013500000002,278.72,1.58,0.00025,0.0009222693042829633,3681
64784,6104,386,167,0.6793192000000002,278.72,1.58,0.00025,0.00020315850269980729,3695
64855,6108,386,167,0.67896775,279.01,1.58,0.00025,0.015123803168535233,3713
64893,6112,386,168,0.6787796500000002,280.45,1.6,0.00025,0.006241789553314447,3723
64968,6116,386,168,0.6784083999999999,281.43,1.62,0.00025,0.008134081028401852,3741
64989,6120,385,168,0.6783044500000002,282.25,1.64,0.00025,0.002179609378799796,3747
65054,6124,385,168,0.6779827000000003,282.25,1.64,0.00025,0.00030206062365323305,3763
65096,6128,385,168,0.6777747999999999,283.02,1.66,0.00025,0.005745183676481247,3773
65139,6132,385,168,0.6775619499999997,283.7,1.67,0.00025,0.006334776058793068,3784
65211,6136,385,169,0.6772055499999999,285.25,1.69,0.00025,0.007039905060082674,3802
65253,6140,385,169,0.67699765,283.67,1.66,0.00025,0.002873400691896677,3813
65327,6144,384,169,0.6766313499999999,283.67,1.66,0.00025,0.00017004947585519403,3831
65353,6148,384,169,0.67650265,285.11,1.68,0.00025,0.001931105856783688,3838
65394,6152,384,170,0.6762997000000003,284.92,1.68,0.00025,0.0010141665115952492,3848
65438,6156,384,170,0.6760819,285.5,1.69,0.00025,0.003131184261292219,3859
65464,6160,384,170,0.6759532000000001,285.7,1.69,0.00025,0.013345628045499325,3865
65511,6164,384,170,0.6757205500000001,285.7,1.69,0.00025,0.00011193384852958843,3877
65554,6168,384,170,0.6755077,285.57,1.69,0.00025,7.910525891929865e-05,3888
65609,6172,383,170,0.6752354499999998,284.51,1.67,0.00025,0.0008555764215998352,3902
65635,6176,383,171,0.6751067500000001,283.37,1.65,0.00025,0.0009359873365610838,3908
65658,6180,383,171,0.6749929000000001,283.08,1.65,0.00025,0.0002415614144410938,3914
65749,6184,383,171,0.6745424499999997,283.08,1.65,0.00025,0.0007192400516942143,3937
65775,6188,383,171,0.6744137499999998,285.82,1.69,0.00025,0.00016263831639662385,3943
65836,6192,383,171,0.6741117999999999,286.49,1.7,0.00025,0.003270902670919895,3958
65903,6196,382,172,0.6737801499999998,287.79,1.72,0.00025,0.014356155879795551,3975
65987,6200,382,172,0.67336435,289.34,1.74,0.00025,0.0021181146148592234,3996
66054,6204,382,172,0.6730326999999998,289.34,1.74,0.00025,0.005978722125291824,4013
66111,6208,382,172,0.67275055,290.29,1.76,0.00025,0.00039490818744525313,4027
66151,6212,382,173,0.6725525500000002,289.89,1.75,0.00025,9.376309753861278e-05,4037
66173,6216,382,173,0.6724436499999998,289.85,1.75,0.00025,0.006919911131262779,4043
66199,6220,382,173,0.67231495,288.97,1.73,0.00025,0.0003199750208295882,4049
66233,6224,381,173,0.6721466500000002,288.97,1.73,0.00025,0.00196486571803689,4058
66259,6228,381,173,0.6720179500000003,286.55,1.7,0.00025,0.008026509545743465,4064
66293,6232,381,173,0.6718496499999997,285.5,1.68,0.00025,0.000762960291467607,4073
66343,6236,381,173,0.6716021499999998,285.45,1.68,0.00025,0.007892748340964317,4085
66365,6240,381,174,0.6714932499999999,284.37,1.66,0.00025,0.0006419302662834525,4091
66390,6244,381,174,0.6713695000000002,284.37,1.66,0.00025,0.0007159856031648815,4097
66414,6248,381,174,0.6712507000000001,284.26,1.66,0.00025,0.0014336237218230963,4103
66440,6252,381,174,0.6711219999999998,284.31,1.66,0.00025,0.0015808178577572107,4109
66482,6256,380,174,0.6709140999999998,284.83,1.67,0.00025,0.018145851790905,4120
66516,6260,380,174,0.6707458,285.41,1.68,0.00025,0.000815171399153769,4128
66540,6264,380,174,0.6706269999999999,285.41,1.68,0.00025,0.0006953314878046513,4134
66617,6268,380,175,0.6702458499999999,284.27,1.66,0.00025,0.0006456781993620098,4154
66669,6272,380,175,0.6699884500000002,285.99,1.69,0.00025,0.001513624913059175,4167
66736,6276,380,175,0.6696567999999999,287.51,1.72,0.00025,0.00454667629674077,4183
66776,6280,379,175,0.6694588000000004,288.64,1.74,0.00025,0.017909545451402664,4193
66796,6284,379,175,0.6693598000000002,288.64,1.74,0.00025,0.0007305573089979589,4198
66829,6288,379,176,0.6691964499999998,287.18,1.72,0.00025,0.019219420850276947,4207
66865,6292,379,176,0.6690182500000004,286.51,1.71,0.00025,0.00012431896175257862,4216
66915,6296,379,176,0.6687707499999997,287.01,1.72,0.00025,0.0009842060972005129,4228
66965,6300,379,176,0.6685232500000002,288.14,1.74,0.00025,0.00016213752678595483,4241
66989,6304,379,176,0.6684044500000001,288.14,1.74,0.00025,9.776821389095858e-05,4247
67028,6308,378,176,0.6682114000000001,287.69,1.73,0.00025,0.0013776252744719386,4256
67071,6312,378,177,0.6679985500000001,288.34,1.74,0.00025,0.0011130818165838718,4267
67121,6316,378,177,0.6677510500000001,288.9,1.75,0.00025,0.0008781580254435539,4280
67145,6320,378,177,0.66763225,287.74,1.73,0.00025,0.00027270964346826077,4286
67169,6324,378,177,0.6675134499999998,287.74,1.73,0.00025,0.0010957203339785337,4292
67216,6328,378,177,0.6672808000000003,286.37,1.71,0.00025,0.0009595638257451355,4303
67257,6332,378,177,0.66707785,288.05,1.74,0.00025,0.00028343411395326257,4314
67280,6336,378,177,0.666964,286.43,1.71,0.00025,0.0004880941705778241,4319
67311,6340,377,178,0.66681055,284.86,1.69,0.00025,0.0004676544922403991,4327
67351,6344,377,178,0.6666125500000004,284.86,1.69,0.00025,0.0145230982452631,4337
67375,6348,377,178,0.6664937500000002,284.92,1.69,0.00025,0.0004235389642417431,4343
67414,6352,377,178,0.6663007000000002,284.5,1.68,0.00025,0.005036975722759962,4353
67466,6356,377,178,0.6660432999999999,285.01,1.69,0.00025,0.0025159313809126616,4366
67502,6360,377,179,0.6658651000000002,283.87,1.67,0.00025,0.02003604918718338,4375
67539,6364,376,179,0.66568195,283.87,1.67,0.00025,0.009783990681171417,4384
67615,6368,376,179,0.6653057500000001,283.76,1.67,0.00025,0.0016867448575794697,4403
67654,6372,376,179,0.6651127000000001,285.59,1.7,0.00025,0.00789585430175066,4413
67700,6376,376,179,0.6648850000000002,286.18,1.71,0.00025,0.0004329398216214031,4424
67748,6380,376,180,0.6646473999999998,287.19,1.73,0.00025,0.000618750520516187,4436
67774,6384,376,180,0.6645187,287.19,1.73,0.00025,0.0018155795987695456,4443
67826,6388,375,180,0.6642613000000004,285.88,1.7,0.00025,0.0081643583253026,4456
67891,6392,375,180,0.6639395499999998,285.36,1.69,0.00025,0.001485705841332674,4472
67931,6396,375,180,0.6637415500000002,286.46,1.71,0.00025,0.010675015859305859,4482
67956,6400,375,181,0.6636177999999999,285.35,1.69,0.00025,0.0014152579242363572,4488
67980,6404,375,181,0.6634989999999998,285.35,1.69,0.00025,0.00024418465909548104,4494
68029,6408,374,181,0.66325645,285.84,1.7,0.00025,0.005989715922623873,4507
68084,6412,374,181,0.6629841999999999,285.39,1.69,0.00025,0.0023019996006041765,4520
68109,6416,374,181,0.6628604500000002,285.92,1.7,0.00025,0.004555936902761459,4527
68136,6420,374,181,0.6627268000000002,284.29,1.67,0.00025,0.003295370377600193,4533
68171,6424,374,182,0.6625535500000002,284.29,1.67,0.00025,0.0019797789864242077,4542
68212,6428,374,182,0.6623506000000003,283.69,1.67,0.00025,0.004819194320589304,4552
68269,6432,373,182,0.6620684499999999,284.8,1.69,0.00025,0.009708259254693985,4567
68323,6436,373,182,0.66180115,284.56,1.68,0.00025,0.0012527360813692212,4580
68363,6440,373,183,0.6616031500000004,285.32,1.69,0.00025,0.002471250481903553,4590
68414,6444,373,183,0.6613507000000001,285.32,1.69,0.00025,0.004959756042808294,4603
68454,6448,373,183,0.6611526999999999,284.54,1.68,0.00025,0.0004035848251078278,4613
68495,6452,373,183,0.6609497500000001,285.31,1.69,0.00025,0.022102640941739082,4623
68537,6456,372,183,0.6607418500000002,286.87,1.71,0.00025,0.019431745633482933,4634
68561,6460,372,183,0.6606230500000001,286.09,1.69,0.00025,0.004135208670049906,4640
68609,6464,372,184,0.6603854499999999,286.09,1.69,0.00025,0.002970524365082383,4652
68661,6468,372,184,0.6601280500000002,286.35,1.7,0.00025,0.012313337996602058,4665
